calories,carbs,category,fat,nutrition,protein,rating,reviewCount,source,title,url
310,40.0,dessert,15.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 16 servings', 'calories': '310', 'fatContent': '15g', 'saturatedFatContent': '9g', 'carbohydrateContent': '40g', 'fiberContent': '2g', 'sugarContent': '23g', 'proteinContent': '4g', 'cholesterolContent': '61mg', 'sodiumContent': '177mg'}",4.0,5.0,1.0,foodnetwork,Chocolate Chip Cinnamon Rolls,https://www.foodnetwork.com/recipes/food-network-kitchen/chocolate-chip-cinnamon-rolls-5507951
299,41.0,dessert,15.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 10 servings', 'calories': '299', 'fatContent': '15g', 'saturatedFatContent': '3g', 'carbohydrateContent': '41g', 'fiberContent': '4g', 'sugarContent': '32g', 'proteinContent': '4g', 'cholesterolContent': '37mg', 'sodiumContent': '72mg'}",4.0,5.0,2.0,foodnetwork,Orange Peel Campfire Brownies,https://www.foodnetwork.com/recipes/food-network-kitchen/orange-peel-campfire-brownies-5119491
288,35.0,dessert,15.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 16 servings', 'calories': '288', 'fatContent': '15g', 'saturatedFatContent': '9g', 'carbohydrateContent': '35g', 'fiberContent': '1g', 'sugarContent': '17g', 'proteinContent': '3g', 'cholesterolContent': '51mg', 'sodiumContent': '126mg'}",3.0,4.5,68.0,foodnetwork,Classic Cinnamon Rolls,https://www.foodnetwork.com/recipes/food-network-kitchen/classic-cinnamon-rolls-recipe-2125363
295,39.0,dessert,15.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 18 servings', 'calories': '295', 'fatContent': '15g', 'saturatedFatContent': '9g', 'carbohydrateContent': '39g', 'fiberContent': '1g', 'sugarContent': '22g', 'proteinContent': '3g', 'cholesterolContent': '49mg', 'sodiumContent': '107mg'}",3.0,4.6,154.0,foodnetwork,Almost-Famous Cinnamon Buns,https://www.foodnetwork.com/recipes/food-network-kitchen/almost-famous-cinnamon-buns-recipe-1973005
391,47.0,dessert,21.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 12 servings', 'calories': '391', 'fatContent': '21g', 'saturatedFatContent': '13g', 'carbohydrateContent': '47g', 'fiberContent': '2g', 'sugarContent': '22g', 'proteinContent': '5g', 'cholesterolContent': '70mg', 'sodiumContent': '135mg'}",5.0,4.5,49.0,foodnetwork,Cinnamon Buns,https://www.foodnetwork.com/recipes/food-network-kitchen/cinnamon-buns-recipe2-1928384
344,42.0,dessert,19.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 32 servings', 'calories': '344', 'fatContent': '19g', 'saturatedFatContent': '8g', 'carbohydrateContent': '42g', 'fiberContent': '1g', 'sugarContent': '26g', 'proteinContent': '5g', 'cholesterolContent': '52mg', 'sodiumContent': '153mg'}",5.0,5.0,1.0,foodnetwork,Cookie Jar Brownies,https://www.foodnetwork.com/recipes/food-network-kitchen/cookie-jar-brownies-8046952
287,38.0,dessert,14.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 18 servings', 'calories': '287', 'fatContent': '14g', 'saturatedFatContent': '9g', 'carbohydrateContent': '38g', 'fiberContent': '2g', 'sugarContent': '27g', 'proteinContent': '4g', 'cholesterolContent': '68mg', 'sodiumContent': '86mg'}",4.0,5.0,5.0,foodnetwork,Chocolate-Hazelnut Brownies,https://www.foodnetwork.com/recipes/food-network-kitchen/chocolate-hazelnut-brownies-3364879
158,23.0,dessert,7.0,"{'@type': 'NutritionInformation', 'calories': '158 calorie', 'fatContent': '7 grams', 'saturatedFatContent': '3 grams', 'cholesterolContent': '32 milligrams', 'sodiumContent': '104 milligrams', 'carbohydrateContent': '23 grams', 'fiberContent': '0.5 grams', 'proteinContent': '2 grams', 'sugarContent': '17 grams'}",2.0,4.4,63.0,foodnetwork,Made-Over Deep Dish Brownies,https://www.foodnetwork.com/recipes/food-network-kitchen/made-over-deep-dish-brownies-recipe-1928031
266,26.0,dessert,16.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 16 servings', 'calories': '266', 'fatContent': '16g', 'saturatedFatContent': '10g', 'carbohydrateContent': '26g', 'fiberContent': '2g', 'sugarContent': '17g', 'proteinContent': '5g', 'cholesterolContent': '101mg', 'sodiumContent': '124mg'}",5.0,5.0,1.0,foodnetwork,Chocolate-Pumpkin Crepe Cake,https://www.foodnetwork.com/recipes/food-network-kitchen/chocolate-pumpkin-crepe-cake-3852224
349,47.0,dessert,17.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 26 servings', 'calories': '349', 'fatContent': '17g', 'saturatedFatContent': '10g', 'carbohydrateContent': '47g', 'fiberContent': '1g', 'sugarContent': '37g', 'proteinContent': '3g', 'cholesterolContent': '67mg', 'sodiumContent': '150mg'}",3.0,5.0,3.0,foodnetwork,Jack-O-Lantern Pumpkin Spice Cupcakes,https://www.foodnetwork.com/recipes/food-network-kitchen/jack-o-lantern-pumpkin-spice-cupcakes-7479220
298,41.0,dessert,14.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 24 servings', 'calories': '298', 'fatContent': '14g', 'saturatedFatContent': '8g', 'carbohydrateContent': '41g', 'fiberContent': '1g', 'sugarContent': '29g', 'proteinContent': '3g', 'cholesterolContent': '43mg', 'sodiumContent': '155mg'}",3.0,4.5,29.0,foodnetwork,The Best M&M Cookies,https://www.foodnetwork.com/recipes/food-network-kitchen/the-best-mandm-cookies-7475432
286,37.0,dessert,14.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 12 servings', 'calories': '286', 'fatContent': '14g', 'saturatedFatContent': '8g', 'carbohydrateContent': '37g', 'fiberContent': '1g', 'sugarContent': '23g', 'proteinContent': '3g', 'cholesterolContent': '30mg', 'sodiumContent': '99mg'}",3.0,4.5,57.0,foodnetwork,How to Make Snowball Cookies | Almond Snowball Cookies,https://www.foodnetwork.com/recipes/food-network-kitchen/almond-snowball-cookies-recipe-1928153
290,44.0,dessert,13.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 14 servings', 'calories': '290', 'fatContent': '13g', 'saturatedFatContent': '7g', 'carbohydrateContent': '44g', 'fiberContent': '2g', 'sugarContent': '27g', 'proteinContent': '3g', 'cholesterolContent': '31mg', 'sodiumContent': '93mg'}",3.0,4.5,49.0,foodnetwork,Choco-Chunky Banana Bread,https://www.foodnetwork.com/recipes/food-network-kitchen/choco-chunky-banana-bread-recipe-1928165
477,84.0,dessert,15.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 10 servings', 'calories': '477', 'fatContent': '15g', 'saturatedFatContent': '9g', 'carbohydrateContent': '84g', 'fiberContent': '1g', 'sugarContent': '61g', 'proteinContent': '4g', 'cholesterolContent': '55mg', 'sodiumContent': '57mg'}",4.0,5.0,6.0,foodnetwork,New Year's Resolution Cookies,https://www.foodnetwork.com/recipes/food-network-kitchen/new-years-resolution-cookies-5390127
668,84.0,dessert,35.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 24 servings', 'calories': '668', 'fatContent': '35g', 'saturatedFatContent': '19g', 'carbohydrateContent': '84g', 'fiberContent': '1g', 'sugarContent': '62g', 'proteinContent': '7g', 'cholesterolContent': '108mg', 'sodiumContent': '203mg'}",7.0,5.0,1.0,foodnetwork,Football Party Cupcakes : Food Network,https://www.foodnetwork.com/recipes/food-network-kitchen/pull-apart-touchdown-cupcakes-recipe-2126345
286,39.0,dessert,14.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 14 servings', 'calories': '286', 'fatContent': '14g', 'saturatedFatContent': '8g', 'carbohydrateContent': '39g', 'fiberContent': '1g', 'sugarContent': '22g', 'proteinContent': '3g', 'cholesterolContent': '48mg', 'sodiumContent': '104mg'}",3.0,4.0,90.0,foodnetwork,Chewy Sugar Cookies,https://www.foodnetwork.com/recipes/food-network-kitchen/chewy-sugar-cookies-3364290
304,34.0,dessert,19.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 18 servings', 'calories': '304', 'fatContent': '19g', 'saturatedFatContent': '9g', 'carbohydrateContent': '34g', 'fiberContent': '2g', 'sugarContent': '29g', 'proteinContent': '4g', 'cholesterolContent': '35mg', 'sodiumContent': '69mg'}",4.0,5.0,4.0,foodnetwork,Triple Chocolate-Hazelnut Cookies,https://www.foodnetwork.com/recipes/food-network-kitchen/triple-chocolate-hazelnut-cookies-3363771
300,39.0,dessert,16.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 16 servings', 'calories': '300', 'fatContent': '16g', 'saturatedFatContent': '8g', 'carbohydrateContent': '39g', 'fiberContent': '2g', 'sugarContent': '28g', 'proteinContent': '3g', 'cholesterolContent': '39mg', 'sodiumContent': '156mg'}",3.0,4.2,127.0,foodnetwork,Best Chocolate Chip Cookies,https://www.foodnetwork.com/recipes/food-network-kitchen/the-best-crispy-chocolate-chip-cookies-7194813
173,24.0,dessert,8.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 30 servings', 'calories': '173', 'fatContent': '8g', 'saturatedFatContent': '5g', 'carbohydrateContent': '24g', 'fiberContent': '1g', 'sugarContent': '16g', 'proteinContent': '2g', 'cholesterolContent': '25mg', 'sodiumContent': '93mg'}",2.0,4.0,109.0,foodnetwork,Easy Chocolate Chip Cookies,https://www.foodnetwork.com/recipes/food-network-kitchen/simple-chocolate-chip-cookies-3362917
349,41.0,dessert,21.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 30 servings', 'calories': '349', 'fatContent': '21g', 'saturatedFatContent': '11g', 'carbohydrateContent': '41g', 'fiberContent': '2g', 'sugarContent': '30g', 'proteinContent': '3g', 'cholesterolContent': '45mg', 'sodiumContent': '141mg'}",3.0,5.0,1.0,foodnetwork,Chocolate Spider Web Cupcakes,https://www.foodnetwork.com/recipes/food-network-kitchen/chocolate-spider-web-cupcakes-7518099
671,58.0,"autumn,dinner party,feed a crowd,baking,dessert",46.0,"Nutrition (per serving): 671 calories, 10 g protein, 58 g carbohydrates, 1 g fiber, 44 g sugar, 46 g fat, 25 g saturated fat, 505 mg sodium",10.0,4.8461537,13.0,delish,Best-Ever Pumpkin Cheesecake,https://www.delish.com/cooking/recipe-ideas/a55237/pumpkin-spice-cheesecake-recipe/
399,5.0,"gluten-free,nut-free,Super Bowl,tailgate,appetizers,snack",37.0,"Nutrition (per serving): 399 calories, 17 g protein, 5 g carbohydrates, 0 g fiber, 3 g sugar, 37 g fat, 18 g saturated fat, 1102 mg sodium",17.0,5.0,1.0,delish,Crockpot Buffalo Chicken Dip,https://www.delish.com/cooking/recipe-ideas/a23725673/crock-pot-buffalo-chicken-dip-recipe/
384,59.0,dessert,14.0,"Nutrition (per serving): 384 calories, 5 g protein, 59 g carbohydrates, 2 g fiber, 33 g sugar, 14 g fat, 8 g saturated fat, 425 mg sodium",5.0,4.8,10.0,delish,Pumpkin Bread,https://www.delish.com/cooking/recipe-ideas/a21581148/best-pumpkin-bread-recipe/
750,37.0,Dessert,62.0,"{'@type': 'NutritionInformation', 'calories': '750 calories', 'fatContent': '62 grams fat', 'saturatedFatContent': '37 grams saturated fat', 'carbohydrateContent': '37 grams carbohydrates', 'sugarContent': '24 grams sugar', 'fiberContent': '3 grams fiber', 'proteinContent': '10 grams protein', 'sodiumContent': '0.57 milligram of sodium'}",10.0,0.1,0.1,bbcgoodfood,Gluten-free white chocolate & raspberry cheesecake,https://www.bbcgoodfood.com/recipes/gluten-free-white-chocolate-raspberry-cheesecake
348,54.0,Breakfast,8.0,"{'@type': 'NutritionInformation', 'calories': '348 calories', 'fatContent': '8 grams fat', 'saturatedFatContent': '2 grams saturated fat', 'carbohydrateContent': '54 grams carbohydrates', 'sugarContent': '41 grams sugar', 'fiberContent': '7 grams fiber', 'proteinContent': '11 grams protein', 'sodiumContent': '0.3 milligram of sodium'}",11.0,0.1,0.1,bbcgoodfood,Banana bubelach with fruit compote,https://www.bbcgoodfood.com/recipes/banana-bubelach-with-fruit-compote
268,7.0,"Breakfast, Brunch, Lunch",21.0,"{'@type': 'NutritionInformation', 'calories': '268 calories', 'fatContent': '21 grams fat', 'saturatedFatContent': '4 grams saturated fat', 'carbohydrateContent': '7 grams carbohydrates', 'sugarContent': '6 grams sugar', 'fiberContent': '3 grams fiber', 'proteinContent': '12 grams protein', 'sodiumContent': '0.7 milligram of sodium'}",12.0,0.1,0.1,bbcgoodfood,Salsa verde baked eggs,https://www.bbcgoodfood.com/recipes/salsa-verde-baked-eggs
429,31.0,"Breakfast, Brunch",20.0,"{'@type': 'NutritionInformation', 'calories': '429 calories', 'fatContent': '20 grams fat', 'saturatedFatContent': '4 grams saturated fat', 'carbohydrateContent': '31 grams carbohydrates', 'sugarContent': '4 grams sugar', 'fiberContent': '6 grams fiber', 'proteinContent': '28 grams protein', 'sodiumContent': '0.55 milligram of sodium'}",28.0,0.1,0.1,bbcgoodfood,Breakfast egg wraps,https://www.bbcgoodfood.com/recipes/breakfast-egg-wraps
594,56.0,"Dinner, Lunch, Main course, Snack, Soup, Supper",31.0,"{'@type': 'NutritionInformation', 'calories': '594 calories', 'fatContent': '31 grams fat', 'saturatedFatContent': '6 grams saturated fat', 'carbohydrateContent': '56 grams carbohydrates', 'sugarContent': '19 grams sugar', 'fiberContent': '16 grams fiber', 'proteinContent': '27 grams protein', 'sodiumContent': '2.35 milligram of sodium'}",27.0,0.1,0.1,bbcgoodfood,Spring vegetable soup with basil pesto,https://www.bbcgoodfood.com/recipes/spring-vegetable-soup-basil-pesto
225,7.0,"Breakfast, Brunch",14.0,"{'@type': 'NutritionInformation', 'calories': '225 calories', 'fatContent': '14 grams fat', 'saturatedFatContent': '1.3 grams saturated fat', 'carbohydrateContent': '7 grams carbohydrates', 'sugarContent': '4 grams sugar', 'fiberContent': '3 grams fiber', 'proteinContent': '15 grams protein', 'sodiumContent': '0.1 milligram of sodium'}",15.0,0.1,0.1,bbcgoodfood,Tofu scramble,https://www.bbcgoodfood.com/recipes/tofu-scramble
127,25.0,"Dessert, Dinner",4.0,"{'@type': 'NutritionInformation', 'calories': '127 calories', 'fatContent': '4 grams fat', 'saturatedFatContent': '2 grams saturated fat', 'carbohydrateContent': '25 grams carbohydrates', 'sugarContent': '24 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '1 grams protein', 'sodiumContent': '0.07 milligram of sodium'}",1.0,0.1,0.1,bbcgoodfood,Baked apples,https://www.bbcgoodfood.com/recipes/baked-apples
594,71.0,Dessert,34.0,"{'@type': 'NutritionInformation', 'calories': '594 calories', 'fatContent': '34 grams fat', 'saturatedFatContent': '7 grams saturated fat', 'carbohydrateContent': '71 grams carbohydrates', 'sugarContent': '45 grams sugar', 'fiberContent': '3 grams fiber', 'proteinContent': '7 grams protein', 'sodiumContent': '0.78 milligram of sodium'}",7.0,0.1,0.1,bbcgoodfood,Beetroot & chocolate cake,https://www.bbcgoodfood.com/recipes/beetroot-chocolate-cake
758,63.0,"Dessert, Dinner, Treat",54.0,"{'@type': 'NutritionInformation', 'calories': '758 calories', 'fatContent': '54 grams fat', 'saturatedFatContent': '23 grams saturated fat', 'carbohydrateContent': '63 grams carbohydrates', 'sugarContent': '28 grams sugar', 'fiberContent': '4 grams fiber', 'proteinContent': '10 grams protein', 'sodiumContent': '0.75 milligram of sodium'}",10.0,0.1,0.1,bbcgoodfood,Honey roasted fig & almond tart,https://www.bbcgoodfood.com/recipes/honey-roasted-fig-almond-tart
445,33.0,"Afternoon tea, Dessert, Treat",34.0,"{'@type': 'NutritionInformation', 'calories': '445 calories', 'fatContent': '34 grams fat', 'saturatedFatContent': '20 grams saturated fat', 'carbohydrateContent': '33 grams carbohydrates', 'sugarContent': '26 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '4 grams protein', 'sodiumContent': '0.3 milligram of sodium'}",4.0,0.1,0.1,bbcgoodfood,Dark & white chocolate cardamom swirl tart,https://www.bbcgoodfood.com/recipes/dark-white-chocolate-cardamom-swirl-tart
162,23.0,"Dessert, Dinner, Lunch, Supper",7.0,"{'@type': 'NutritionInformation', 'calories': '162 calories', 'fatContent': '7 grams fat', 'saturatedFatContent': '2 grams saturated fat', 'carbohydrateContent': '23 grams carbohydrates', 'sugarContent': '11.5 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '3 grams protein', 'sodiumContent': '0.06 milligram of sodium'}",3.0,0.1,0.1,bbcgoodfood,Sticky cinnamon figs,https://www.bbcgoodfood.com/recipes/sticky-cinnamon-figs
724,101.0,"Afternoon tea, Dessert, Treat",31.0,"{'@type': 'NutritionInformation', 'calories': '724 calories', 'fatContent': '31 grams fat', 'saturatedFatContent': '11 grams saturated fat', 'carbohydrateContent': '101 grams carbohydrates', 'sugarContent': '89 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '10 grams protein', 'sodiumContent': '0.6 milligram of sodium'}",10.0,0.1,0.1,bbcgoodfood,Simnel battenberg cake,https://www.bbcgoodfood.com/recipes/simnel-battenberg-cake
151,24.0,"Dessert, Lunch, Snack, Supper",5.0,"{'@type': 'NutritionInformation', 'calories': '151 calories', 'fatContent': '5 grams fat', 'saturatedFatContent': '1 grams saturated fat', 'carbohydrateContent': '24 grams carbohydrates', 'sugarContent': '11 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '4 grams protein', 'sodiumContent': '0.07 milligram of sodium'}",4.0,0.1,0.1,bbcgoodfood,Honeyed almond figs,https://www.bbcgoodfood.com/recipes/honeyed-almond-figs
548,68.0,"Afternoon tea, Dessert, Treat",27.0,"{'@type': 'NutritionInformation', 'calories': '548 calories', 'fatContent': '27 grams fat', 'saturatedFatContent': '12 grams saturated fat', 'carbohydrateContent': '68 grams carbohydrates', 'sugarContent': '47 grams sugar', 'fiberContent': '3 grams fiber', 'proteinContent': '7 grams protein', 'sodiumContent': '0.6 milligram of sodium'}",7.0,0.1,0.1,bbcgoodfood,Brooklyn blackout cake,https://www.bbcgoodfood.com/recipes/brooklyn-blackout-cake
608,90.0,"Dessert, Treat",24.0,"{'@type': 'NutritionInformation', 'calories': '608 calories', 'fatContent': '24 grams fat', 'saturatedFatContent': '14 grams saturated fat', 'carbohydrateContent': '90 grams carbohydrates', 'sugarContent': '55 grams sugar', 'fiberContent': '5 grams fiber', 'proteinContent': '6 grams protein', 'sodiumContent': '0.6 milligram of sodium'}",6.0,0.1,0.1,bbcgoodfood,The best apple crumble,https://www.bbcgoodfood.com/recipes/best-apple-crumble
152,8.0,"Breakfast, Brunch",11.0,"{'@type': 'NutritionInformation', 'calories': '152 calories', 'fatContent': '11 grams fat', 'saturatedFatContent': '2 grams saturated fat', 'carbohydrateContent': '8 grams carbohydrates', 'sugarContent': '3 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '4 grams protein', 'sodiumContent': '0.1 milligram of sodium'}",4.0,0.1,0.1,bbcgoodfood,Kale smoothie,https://www.bbcgoodfood.com/recipes/kale-smoothie
262,21.0,Drink,16.0,"{'@type': 'NutritionInformation', 'calories': '262 calories', 'fatContent': '16 grams fat', 'saturatedFatContent': '4 grams saturated fat', 'carbohydrateContent': '21 grams carbohydrates', 'sugarContent': '14 grams sugar', 'fiberContent': '9 grams fiber', 'proteinContent': '8 grams protein', 'sodiumContent': '1.1 milligram of sodium'}",8.0,0.1,0.1,bbcgoodfood,Avocado smoothie,https://www.bbcgoodfood.com/recipes/bone-builder-smoothie
160,23.0,"Breakfast, Drink",4.0,"{'@type': 'NutritionInformation', 'calories': '160 calories', 'fatContent': '4 grams fat', 'saturatedFatContent': '1 grams saturated fat', 'carbohydrateContent': '23 grams carbohydrates', 'sugarContent': '14 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '7 grams protein', 'sodiumContent': '0.01 milligram of sodium'}",7.0,0.1,0.1,bbcgoodfood,Blueberry & banana power smoothie,https://www.bbcgoodfood.com/recipes/blueberry-banana-power-smoothie
